Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
1396,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@VaushV So what are the economics of minimum wage not increasing at the same rate inflation has for oh say 50 years?,NO MAJORITY,Agree
1397,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@RaleighBowman Actually, the floor is $25. Just to make minimum wage equivalent to what it was in 1968, adjusted for inflation.

#MinimumWage hasnt received a matching #CostOfLivingAllowance (COLA) increase in over 50 years.

Tie #MinWage to inflation though, &amp; the middle class is protected.",NO MAJORITY,Agree
1398,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@Seanstgeorge @shoe0nhead Cost of living vs minimum wage everywhere is fucked. If you can handle your business on your own(or don't need full timers) then obviously don't hire them? Over 50 years ago we were making $12/hr min(when adjusted for inflation).,Mostly Agree,Agree
1399,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@PramilaJayapal I totally agree with you and I agree that the minimum wage should be adjusted to the rate of inflation over the past 50 years.,Mostly Agree,Agree
1400,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@jaredscrog @The_Doctor_Why @WSILNews That might be an overstatement, this was the quote; Workers today who are paid the federal minimum wage of $7.25 an hour are, after adjusting for inflation, paid 29 percent less than their counterparts 50 years ago",Mostly Agree,Agree
1401,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",What should the minimum wage be (presume it's pegged to GDP deflator inflation for the next 50 years)?,Agree,Agree
1402,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@RBReich At one point, the minimum wage (in 2020 dollars) was about $12.50. It's fallen a long way from there.

Phasing in a $15 minimum wage over 6 years or so will put it right back at about $13 in 2020 dollars, depending on inflation. 

It didn't crash the economy back then either.",Mostly Agree,Agree
1403,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@DebraMessing we need to push him to increase minimum wage to $22 per hour. thats where it should be compared to what the min wage was 50 years ago taking inflation into consideration, but that can wait. we simply need a blue tsunami in november!",Mostly Agree,Agree
1404,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@Zane1968 @CelovskyDanny @newglobesun1 @cjtjgeol @MartinBrampton @Nickpeterliz @DarkroomOnline @Robert76907841 @RoyPentland @Anna98831 @deirdreritchi10 @ScienceJustWins @WesternFreedom @BailFund_Brawl @MikeDel21893959 @ianbrow97534170 @sueytonius @Richard08653290 @KeillerDon @Tangomitteckel @johnson_wrjohn1 @markp1950 @Barbarajdurkin @Royalacresrod @AubreyandGus @johnmaher0 @DK25769559 @JohnPisulaMBA @CountessPatric2 @Climatehope2 @Barrtecforever @AndryGiles @JsharkJill @jancarla1999 @jimmyblackfella @DrDMurray1 @molenaarder @GraceIrene21 @rayinstirling @ianrowley677 @riversofgold1 @ClimatePoet @Veritatem2021 @mike_maric @NeasdenParade @weberj502 @FriendsOScience @BarbaraGirouard @SandgroperDuff @wadlermd Nope, income disparity is so bad because the rich pay far less taxes, and none of the productivity gains of the past 40 years have gone to workers. Adjusted for inflation minimum wage today is lower than it was 40-50 years ago.",Agree,Agree
1405,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@SenSanders In World War II wages were frozen at $1.00 and 76 years later inflation has increased 50 plus percent and minimum wage is not even $15 dollars. Shame on Legal slave holders!,Agree,Agree
1406,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","It has been exactly 11 years since we raised the minimum wage.

$7.25 an hour isnt anywhere close to a living wage. Adjusted for inflation, thats even less than the minimum wage 50 years ago.

America needs a raise #FightFor15",Mostly Agree,Agree
1407,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@KPennypacker @srslyberserk Minimum wage should be $24 an hour based on inflation.  That means that most of us are making less money then people were 30-50 years ago. More people should be pissed about this. If it continues in the next 4 years if you make less then $30 an hour it will be less then min wage.,Mostly Agree,Agree
1408,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@POTUS Since you're getting pushback from Manchin and Sinema, pass a minimum wage increase of $12.50 through reconciliation as a matter of matching inflation and wealth disparities since the last time it was raised 12 years ago. Then congress can debate the remaining $2.50.",Agree,Agree
1409,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@DrMaralou @RheaButcher @amythefabulous Bezo already pays his warehouse workers 15 hr-16 an hour anyways . Raising the national minimum wage is well overdue. Workers today who are paid the federal minimum wage of $7.25 an hour are, after adjusting for inflation, paid 29 percent less than their counterparts 50 years ago",Mostly Agree,Agree
1410,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","Mandela Barnes tweeted on May 23): Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.The federal minimum wage is still $7.25 per hour, according to the U.S. Department of Labor. Politifact: true!",Agree,Agree
1411,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","@meko_wilson Well if we look at inflation, we actually get paid less per hour then we did 50 years ago when our economy was healthiest overall. Our economy is mature enough &amp; can afford to have a $15/hr minimum wage since it's grown the past 50 years &amp; the $ per hr hasn't much.",NO MAJORITY,Disagree
1412,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@CraniumXBL Another  The coat of living and inflation idiot shows himself.... the average cost of a 2 bedroom 20 years ago was 650 and minimum wage was 7.25. The average cost of a 2 bedroom now is 1300 and minimum wage went up 50 cents. SHIT IS GOING UP REGARDLESS,Mostly Agree,Agree
1413,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation",@tomdonovan30 @seanhannity There have been 17 minimum wage increases in my lifetime and each time the raise caused inflation that outpaced the raise increase. Someone making $1.70 50 years ago could buy more with their paycheck then someone making 8.00 today. Another raise will just widen it even further.,Mostly Agree,Agree
1414,Madeline Heim,"Its been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.",True,1.0,"50 years, minimum wage, inflation","Question: what number dollar wise can dems use and get away with Reconciliation with the minimum wage?

There's NO WAY we get 60 for even ten dollars an hour (which is an insult after the GOP Blocked that seven years ago)

Could we get away with 11-12.50 indexed to inflation?",Agree,Agree
